"InvID","PlotID","Invdate","Treenum","Species","dbh","Toppres","Woodpeck","Barkcond","Theight","Cdeath","Yrdeath","Whard","Nesthole","Limbcond","Comment"
174,"0001-01301","2013-06-20 00:00:00",19,"GS",6.5,"Y","N",100,20,"N",4,3,0,"C",""
176,"0001-00810","2013-06-23 00:00:00",15,"WF",9,"Y","Y",90,40,"F",1,1,0,"A",""
176,"0001-00810","2013-06-23 00:00:00",20,"IC",8.19999980926514,"Y","N",90,37,"F",1,1,0,"A",""
177,"0001-00908","2013-06-23 00:00:00",4,"IC",9,"Y","Y",100,38,"F",1,1,0,"A",""
177,"0001-00908","2013-06-23 00:00:00",5,"WF",22.3999996185303,"Y","Y",100,110,"F",1,1,0,"A",""
177,"0001-00908","2013-06-23 00:00:00",14,"IC",9.39999961853027,"Y","Y",90,41,"F",1,1,0,"A",""
177,"0001-00908","2013-06-23 00:00:00",15,"BO",11.3999996185303,"Y","N",90,52,"N",4,1,0,"X",""
179,"0001-00910","2013-06-23 00:00:00",1,"SP",18.1000003814697,"Y","Y",100,111,"F",1,1,0,"A","WITNESS AZ 204 D 22.3"
179,"0001-00910","2013-06-23 00:00:00",3,"SP",29.3999996185303,"Y","Y",100,144,"F",1,1,0,"A","WITNESS AZ 292 D 11.5"
179,"0001-00910","2013-06-23 00:00:00",7,"WF ",32.4000015258789,"Y","N",100,166,"F",1,1,0,"A","QDBH QHEIGHT"
179,"0001-00910","2013-06-23 00:00:00",9,"WF",32.2000007629395,"Y","N",3,149,"F",1,1,0,"A","WITNESS AZ 118 D 23.3 QDBH"
180,"0001-01006","2013-06-22 00:00:00",6,"WF",10.1999998092651,"N","Y",40,6,"D",4,5,0,"E","ONLY BARK STANDING ABOVE 4.5 AFTER FIRE"
181,"0001-01007","2013-06-23 00:00:00",6,"WF",8.30000019073486,"Y","N",100,41,"F",1,1,0,"A",""
181,"0001-01007","2013-06-23 00:00:00",8,"WF",15.8999996185303,"Y","N",100,86,"F",1,1,0,"A",""
181,"0001-01007","2013-06-23 00:00:00",9,"WF",17.7000007629395,"Y","N",100,90,"F",1,1,0,"A","SC=26"
181,"0001-01007","2013-06-23 00:00:00",10,"WF",15.5,"Y","N",100,77,"F",1,1,0,"A",""
181,"0001-01007","2013-06-23 00:00:00",11,"WF",10.8999996185303,"Y","N",100,56,"F",1,1,0,"A",""
181,"0001-01007","2013-06-23 00:00:00",18,"IC",16.6000003814697,"Y","N",100,74,"F",1,1,0,"A",""
181,"0001-01007","2013-06-23 00:00:00",19,"IC",9.10000038146973,"Y","N",100,42,"D",4,1,0,"C",""
181,"0001-01007","2013-06-23 00:00:00",20,"WF",12.5,"Y","N",100,47,"F",1,1,0,"A",""
181,"0001-01007","2013-06-23 00:00:00",22,"IC",15.1000003814697,"Y","N",100,54,"F",1,1,0,"A",""
182,"0001-01008","2013-06-23 00:00:00",3,"IC",9.30000019073486,"N","Y",40,21,"D",4,4,0,"D",""
182,"0001-01008","2013-06-23 00:00:00",4,"IC",10.1000003814697,"N","N",100,21,"D",4,3,0,"C",""
182,"0001-01008","2013-06-23 00:00:00",5,"IC",10.5,"N","N",100,20,"D",4,3,0,"A",""
195,"0001-00206","2015-07-12 00:00:00",2,"BO",5.5,"Y","N",95,21,"N",4,1,0,"B","SNAG"
195,"0001-00206","2015-07-12 00:00:00",12,"CO",4.80000019073486,"N","N",5,9,"N",4,2,0,"D","SNAG"
195,"0001-00206","2015-07-12 00:00:00",13,"WF",9.10000038146973,"N","Y",95,7,"N",4,4,0,"B","SNAG"
196,"0001-00204","2015-06-12 00:00:00",3,"IC",9.30000019073486,"Y","N",95,45,"N",2,2,0,"C",""
182,"0001-01008","2013-06-23 00:00:00",10,"IC",-9,"N","N",95,29,"D",4,3,0,"D",""
182,"0001-01008","2013-06-23 00:00:00",12,"IC",24.3999996185303,"N","N",100,48,"D",4,2,0,"C",""
182,"0001-01008","2013-06-23 00:00:00",15,"IC",8.39999961853027,"Y","N",100,39,"D",4,2,0,"C",""
182,"0001-01008","2013-06-23 00:00:00",17,"IC",9.80000019073486,"N","N",0,45,"D",4,3,0,"E",""
182,"0001-01008","2013-06-23 00:00:00",18,"IC",10.3999996185303,"N","N",80,29,"D",4,3,0,"D","SC=5"
182,"0001-01008","2013-06-23 00:00:00",19,"IC",9.80000019073486,"Y","N",100,41,"F",1,2,0,"A",""
182,"0001-01008","2013-06-23 00:00:00",20,"IC",8.10000038146973,"N","N",50,14,"D",4,3,0,"E",""
182,"0001-01008","2013-06-23 00:00:00",23,"WF",6.19999980926514,"Y","N",100,27,"F",1,1,0,"A","INGROWTH FROM AZ128 TO AZ261"
182,"0001-01008","2013-06-23 00:00:00",28,"WF",5.80000019073486,"Y","N",100,27,"F",1,1,0,"A","INGROWTH FROM AZ128 TO AZ266"
183,"0001-01009","2013-06-23 00:00:00",21,"WF",9,"Y","Y",75,49,"N",4,3,0,"D",""
183,"0001-01009","2013-06-23 00:00:00",23,"IC",40,"N","N",100,62,"D",4,2,0,"D","SC=12"
184,"0001-01010","2013-06-23 00:00:00",7,"WF",4.80000019073486,"Y","N",100,39,"N",4,2,0,"B",""
184,"0001-01010","2013-06-23 00:00:00",11,"WF",4.80000019073486,"Y","N",100,33,"F",1,1,0,"A","SC:2"
184,"0001-01010","2013-06-23 00:00:00",19,"WF",5.69999980926514,"Y","N",40,27,"N",1,2,0,"A","MBOLE"
185,"0001-01204","2013-06-21 00:00:00",1,"WF",10.3000001907349,"N","Y",100,43,"N",4,1,0,"C","SC=7"
185,"0001-01204","2013-06-21 00:00:00",11,"IC",6.80000019073486,"Y","Y",100,31,"F",1,1,0,"A",""
185,"0001-01204","2013-06-21 00:00:00",13,"WF",21.6000003814697,"N","Y",25,34,"N",4,4,0,"C",""
186,"0001-01104","2013-07-21 00:00:00",2,"SP",8,"Y","N",-9,28,"F",4,1,0,"A",""
186,"0001-01104","2013-07-21 00:00:00",14,"IC",11.8000001907349,"N","Y",0,11,"D",4,3,0,"C",""
187,"0001-01302","2013-06-21 00:00:00",1,"GS",5,"Y","N",100,27,"F",1,1,0,"A",""
187,"0001-01302","2013-06-21 00:00:00",4,"GS",7,"N","Y",100,42,"F",1,1,0,"A",""
187,"0001-01302","2013-06-21 00:00:00",7,"GS",6.90000009536743,"Y","Y",100,54,"F",1,1,0,"A",""
187,"0001-01302","2013-06-21 00:00:00",8,"GS",5.69999980926514,"Y","Y",100,33,"F",1,1,0,"A",""
187,"0001-01302","2013-06-21 00:00:00",11,"GS",7.30000019073486,"Y","Y",100,44,"F",1,1,0,"A",""
187,"0001-01302","2013-06-21 00:00:00",12,"GS",5.80000019073486,"Y","Y",90,46,"D",4,2,0,"C",""
187,"0001-01302","2013-06-21 00:00:00",16,"GS",5.09999990463257,"Y","Y",95,27,"N",2,2,0,"B",""
187,"0001-01302","2013-06-21 00:00:00",17,"GS",7.19999980926514,"Y","Y",100,47,"F",1,1,0,"A",""
187,"0001-01302","2013-06-21 00:00:00",19,"GS",8.60000038146973,"Y","Y",100,53,"F",1,1,0,"A",""
187,"0001-01302","2013-06-21 00:00:00",32,"GS",6.59999990463257,"Y","Y",100,37,"F",1,1,0,"A",""
189,"0001-01304","2013-06-22 00:00:00",3,"IC",13.1999998092651,"Y","Y",100,46,"F",1,1,0,"A","WITNESS DIST 21..4' AZ 251 RETAGGED"
189,"0001-01304","2013-06-22 00:00:00",7,"WF",6.80000019073486,"Y","N",100,34,"F",1,1,0,"A",""
189,"0001-01304","2013-06-22 00:00:00",8,"SP",10.6000003814697,"Y","N",100,40,"F",1,1,0,"A",""
189,"0001-01304","2013-06-22 00:00:00",9,"SP",16.2999992370605,"Y","Y",95,88,"F",1,1,0,"A",""
189,"0001-01304","2013-06-22 00:00:00",10,"WF",6,"Y","N",100,25,"F",1,1,0,"A",""
190,"0001-01401","2013-06-22 00:00:00",1,"WF",37.2999992370605,"N","N",20,12,"N",4,1,0,"D","WITNESS AZ 264 DIST 7.9' 1/100TH"
190,"0001-01401","2013-06-22 00:00:00",3,"WF",6.40000009536743,"Y","N",-9,37,"F",1,1,0,"A",""
191,"0001-01402","2013-06-22 00:00:00",5,"WF",35.5,"N","Y",100,17,"D",4,4,0,"E",""
191,"0001-01402","2013-06-22 00:00:00",9,"GS",9.30000019073486,"Y","N",100,46,"F",1,1,0,"A",""
191,"0001-01402","2013-06-22 00:00:00",11,"WF",46,"Y","N",100,158,"D",4,1,0,"B","SC=55"
191,"0001-01402","2013-06-22 00:00:00",14,"WF",6.5,"N","N",-9,14,"F",1,1,0,"A","WITNESS AZ58 DIST15.2"
191,"0001-01402","2013-06-22 00:00:00",15,"GS",5.90000009536743,"Y","N",100,22,"F",1,1,0,"A",""
191,"0001-01402","2013-06-22 00:00:00",16,"GS",13.8999996185303,"N","N",100,70,"F",1,1,0,"A","SC=70"
192,"0001-01403","2013-06-22 00:00:00",1,"WF",9.10000038146973,"N","Y",5,7,"D",4,2,0,"E",""
192,"0001-01403","2013-06-22 00:00:00",2,"WF",15.6999998092651,"N","N",0,9,"D",4,1,0,"E",""
193,"0001-01404","2013-06-22 00:00:00",6,"WF",20.2999992370605,"X","X",-9,80,"F",-9,-9,-9,"X",""
194,"0001-00909","2013-06-23 00:00:00",1,"IC",15.3999996185303,"Y","Y",100,64,"F",1,1,0,"A","DBH AT LIKE 8 FT"
194,"0001-00909","2013-06-23 00:00:00",2,"WF",27.6000003814697,"Y","Y",100,124,"F",1,1,0,"A","WITNESS AZ 190 D 22.8 MBOLE"
194,"0001-00909","2013-06-23 00:00:00",4,"IC",11.6000003814697,"Y","N",100,54,"F",1,1,0,"A","3"
194,"0001-00909","2013-06-23 00:00:00",5,"WF",16.2000007629395,"Y","Y",90,92,"F",1,1,0,"A","MBOLE"
194,"0001-00909","2013-06-23 00:00:00",14,"IC",14.8000001907349,"N","N",10,33,"D",4,2,0,"C",""
194,"0001-00909","2013-06-23 00:00:00",18,"IC",14,"N","N",0,42,"D",4,1,0,"C",""
194,"0001-00909","2013-06-23 00:00:00",20,"IC",18.2999992370605,"Y","Y",100,71,"F",1,1,0,"A",""
194,"0001-00909","2013-06-23 00:00:00",23,"IC",14,"N","Y",100,55,"F",1,1,0,"A",""
194,"0001-00909","2013-06-23 00:00:00",27,"GS",13.6000003814697,"Y","N",100,77,"F",1,1,0,"A",""
194,"0001-00909","2013-06-23 00:00:00",33,"IC",15,"N","Y",45,44,"U",2,2,0,"B","MISSED UNSURE  OF COD AZ 226"
196,"0001-00204","2015-06-12 00:00:00",7,"WF",8.69999980926514,"N","N",95,44,"N",4,2,0,"E",""
196,"0001-00204","2015-06-12 00:00:00",16,"BO",20.2000007629395,"N","N",10,32,"D",4,3,0,"E",""
196,"0001-00204","2015-06-12 00:00:00",19,"WF",8.89999961853027,"N","N",40,10,"P",4,4,0,"C",""
