"InvID","PlotID","Invdate","Azimuth","Species","To#24Inch","To1Inch","To3Inch","1FtDuff","1FtLitter","3FtDuff","3FtLitter","1FtFuel","2FtFuel","3FtFuel"
67,"0001-01006","1999-08-20 00:00:00",360,"MC",52,9,1,1.29999995231628,1.79999995231628,2.90000009536743,1.60000002384186,1.70000004768372,2,3
67,"0001-01006","1999-08-20 00:00:00",60,"MC",50,5,1,1.89999997615814,2.09999990463257,1.5,1.60000002384186,2.09999990463257,1.89999997615814,3.5
68,"0001-01007","1999-08-19 00:00:00",336,"MC",13,3,1,0,0,0,0,0,0,0
68,"0001-01007","1999-08-19 00:00:00",36,"MC",7,2,0,0,0,0,0,0,0,0
69,"0001-01008","1999-08-20 00:00:00",175,"MC",17,6,13,0,1.5,0,3.20000004768372,6.5,20.3999996185303,19.2000007629395
69,"0001-01008","1999-08-20 00:00:00",235,"MC",10,11,7,0.200000002980232,1.70000004768372,2.20000004768372,1.79999995231628,14.3999996185303,112,9.60000038146973
70,"0001-01009","1999-08-20 00:00:00",213,"MC",12,3,10,0,5.80000019073486,3,7.59999990463257,3.5,2.5,8
70,"0001-01009","1999-08-20 00:00:00",273,"MC",3,3,4,0,3.29999995231628,0.800000011920929,2,0.899999976158142,3,1.20000004768372
71,"0001-01010","1999-08-20 00:00:00",263,"MC",3,3,6,3.59999990463257,1.20000004768372,6,2.20000004768372,4.5,6.5,3.29999995231628
71,"0001-01010","1999-08-20 00:00:00",323,"MC",5,1,2,5,1.5,2,2,5,4.19999980926514,3
72,"0001-01101","1999-08-16 00:00:00",271,"MC",3,1,0,0,0.300000011920929,0,0.899999976158142,0.300000011920929,1.70000004768372,0.899999976158142
72,"0001-01101","1999-08-16 00:00:00",331,"MC",3,0,3,0,0.400000005960464,0,0.699999988079071,1.29999995231628,0.400000005960464,0.5
73,"0001-01102","1999-08-24 00:00:00",51,"MC",32,11,0,1.70000004768372,6.5,0.800000011920929,0.699999988079071,6,4.19999980926514,7.09999990463257
73,"0001-01102","1999-08-24 00:00:00",111,"MC",34,8,1,0.200000002980232,3.40000009536743,1.70000004768372,2.5,3.59999990463257,2.59999990463257,7
74,"0001-01103","1999-08-24 00:00:00",350,"MC",17,15,3,1.70000004768372,0.600000023841858,0,1.29999995231628,4.19999980926514,4.5,5.59999990463257
74,"0001-01103","1999-08-24 00:00:00",50,"MC",12,12,1,1.60000002384186,2.5,2,1,1.79999995231628,2,4.5
75,"0001-01104","1999-08-24 00:00:00",201,"MC",15,4,2,0,0.699999988079071,1.5,1,3,1.10000002384186,3.90000009536743
75,"0001-01104","1999-08-24 00:00:00",261,"MC",21,10,2,1,1.20000004768372,0,1.60000002384186,1.10000002384186,3,4
76,"0001-01201","1999-08-28 00:00:00",184,"MC",11,3,2,0.200000002980232,0.400000005960464,0.100000001490116,0.100000001490116,4.19999980926514,1.60000002384186,1.70000004768372
76,"0001-01201","1999-08-28 00:00:00",244,"MC",17,5,0,0.100000001490116,0.200000002980232,0.400000005960464,0.200000002980232,2.59999990463257,1.70000004768372,0.400000005960464
77,"0001-01202","1999-08-28 00:00:00",236,"MC",25,13,2,3,3.70000004768372,0,3.70000004768372,8.5,12,13.8000001907349
77,"0001-01202","1999-08-28 00:00:00",296,"MC",16,9,2,3.20000004768372,1,0,1.70000004768372,6,5,13.8000001907349
78,"0001-01203","1999-08-29 00:00:00",319,"MC",29,11,9,0.300000011920929,0.699999988079071,0.200000002980232,0.800000011920929,6,3,10.5
78,"0001-01203","1999-08-29 00:00:00",19,"MC",27,5,4,0,0.600000023841858,0.300000011920929,0.800000011920929,4.5,3.59999990463257,5
79,"0001-01204","1999-08-29 00:00:00",236,"MC",198,9,5,2.20000004768372,1.29999995231628,1.5,1.10000002384186,5.30000019073486,3.5,6.09999990463257
79,"0001-01204","1999-08-29 00:00:00",296,"MC",123,30,6,1.20000004768372,0.800000011920929,1,0.600000023841858,4.69999980926514,5.09999990463257,6.30000019073486
80,"0001-01301","1999-08-30 00:00:00",212,"MC",6,2,0,0,1.29999995231628,0,0.699999988079071,1.70000004768372,2,1.20000004768372
80,"0001-01301","1999-08-30 00:00:00",272,"MC",12,11,0,0,0.600000023841858,0.400000005960464,1.20000004768372,1.20000004768372,1.5,2.59999990463257
81,"0001-01302","1999-08-30 00:00:00",13,"GS",19,23,7,0,0.699999988079071,0,0.600000023841858,14.3999996185303,24,3.29999995231628
81,"0001-01302","1999-08-30 00:00:00",73,"GS",27,18,2,0,0.800000011920929,1,0.600000023841858,6.5,3.79999995231628,5.30000019073486
82,"0001-01303","1999-08-30 00:00:00",10,"MC",165,14,7,3,1.5,2.20000004768372,1.39999997615814,10.3999996185303,12,6
82,"0001-01303","1999-08-30 00:00:00",70,"MC",63,13,6,1,1.5,0,2,9,5,3.29999995231628
83,"0001-01304","1999-08-30 00:00:00",228,"MC",25,5,1,0,1,1.79999995231628,2.70000004768372,2,1.60000002384186,4.69999980926514
83,"0001-01304","1999-08-30 00:00:00",288,"MC",51,15,3,1,2.09999990463257,0,2.29999995231628,4,5.5,8
84,"0001-01401","1999-09-01 00:00:00",8,"MC",58,9,4,1,0.600000023841858,1.70000004768372,0.5,2.40000009536743,1.79999995231628,5.59999990463257
84,"0001-01401","1999-09-01 00:00:00",68,"MC",54,9,2,0.5,1,1,0.400000005960464,5.19999980926514,4.40000009536743,3
85,"0001-01402","1999-09-01 00:00:00",204,"MC",43,7,6,1.20000004768372,2.5,0.699999988079071,0.5,1.79999995231628,1.79999995231628,2.29999995231628
85,"0001-01402","1999-09-01 00:00:00",264,"MC",44,11,9,0,1.70000004768372,2.90000009536743,3.70000004768372,3.20000004768372,3.70000004768372,6.30000019073486
86,"0001-01403","1999-09-01 00:00:00",16,"MC",32,8,2,1,2.20000004768372,0.600000023841858,1.29999995231628,4,1.29999995231628,4.5
86,"0001-01403","1999-09-01 00:00:00",76,"MC",54,14,5,1.5,2,1.60000002384186,1,1.39999997615814,3.59999990463257,2.29999995231628
87,"0001-01404","1999-09-01 00:00:00",180,"MC",41,9,5,2.59999990463257,1.5,0,0.400000005960464,4,5,2.20000004768372
87,"0001-01404","1999-09-01 00:00:00",240,"MC",43,17,5,0,1.60000002384186,0.5,4.19999980926514,6,4.80000019073486,4.69999980926514
88,"0001-00705","2000-08-02 00:00:00",250,"MC",11,3,0,2,1,1,1,0.25,0,0
88,"0001-00705","2000-08-02 00:00:00",310,"MC",21,3,0,0.5,0,0.5,0.25,0,2.5,0.25
89,"0001-00201","2011-08-08 00:00:00",215,"MC",6,1,1,0,0.5,1.5,0.5,1,0.200000002980232,0.5
89,"0001-00201","2011-08-08 00:00:00",275,"MC",4,2,0,3,2,7,3,15,4,5
90,"0001-00202","2011-08-08 00:00:00",255,"MC",1,1,2,0.800000011920929,2.5,1.20000004768372,4.19999980926514,15.5,5.5,4.19999980926514
