"InvID","PlotID","Invdate","Treenum","Species","Bhage","Theight","Comment"
621,"0170-00002","1977-09-06 00:00:00",35,"PP",63,102,NA
621,"0170-00002","1977-09-06 00:00:00",37,"WF",63,97,NA
1507,"0170-00002","1985-07-17 00:00:00",33,"PP",68,127,NA
1507,"0170-00002","1985-07-17 00:00:00",35,"PP",77,112,NA
622,"0170-00003","1977-09-07 00:00:00",7,"WF",69,108,NA
622,"0170-00003","1977-09-07 00:00:00",10,"WF",66,90,NA
1508,"0170-00003","1985-07-25 00:00:00",7,"WF",91,119,NA
1508,"0170-00003","1985-07-25 00:00:00",18,"SP",55,95,NA
623,"0170-00004","1977-09-07 00:00:00",16,"DF",76,112,NA
623,"0170-00004","1977-09-07 00:00:00",21,"SP",72,84,NA
623,"0170-00004","1977-09-07 00:00:00",26,"WF",59,88,NA
1509,"0170-00004","1985-07-23 00:00:00",28,"DF",39,72,NA
1509,"0170-00004","1985-07-23 00:00:00",-1,"DF",88,120,NA
624,"0170-00005","1977-09-07 00:00:00",6,"WF",59,104,NA
624,"0170-00005","1977-09-07 00:00:00",13,"WF",49,90,NA
624,"0170-00005","1977-09-07 00:00:00",33,"WF",63,114,NA
1510,"0170-00005","1985-07-23 00:00:00",6,"WF",56,107,NA
1510,"0170-00005","1985-07-23 00:00:00",33,"WF",80,118,NA
1510,"0170-00005","1985-07-23 00:00:00",90,"WF",22,29,NA
2111,"0170-00005","1994-07-20 00:00:00",10,"IC",82,117,NA
625,"0170-00006","1977-09-07 00:00:00",2,"PP",66,111,NA
625,"0170-00006","1977-09-07 00:00:00",13,"DF",54,78,NA
626,"0170-00007","1977-09-07 00:00:00",9,"SP",55,97,NA
626,"0170-00007","1977-09-07 00:00:00",14,"DF",51,83,NA
1512,"0170-00007","1985-07-23 00:00:00",9,"SP",68,109,NA
1512,"0170-00007","1985-07-23 00:00:00",14,"DF",58,94,NA
1512,"0170-00007","1985-07-23 00:00:00",24,"DF",19,34,NA
627,"0170-00008","1977-07-08 00:00:00",1,"DF",60,73,NA
628,"0170-00009","1977-09-08 00:00:00",5,"WF",66,89,NA
628,"0170-00009","1977-09-08 00:00:00",11,"WF",83,128,NA
629,"0170-00010","1977-09-08 00:00:00",28,"PP",63,115,NA
629,"0170-00010","1977-09-08 00:00:00",29,"SP",63,118,NA
1515,"0170-00010","1985-07-24 00:00:00",26,"DF",73,94,NA
1515,"0170-00010","1985-07-24 00:00:00",-1,"PP",69,110,NA
630,"0170-00011","1977-09-08 00:00:00",12,"WF",63,87,NA
630,"0170-00011","1977-09-08 00:00:00",18,"DF",59,92,NA
1516,"0170-00011","1985-07-24 00:00:00",18,"DF",73,88,NA
631,"0170-00012","1977-09-09 00:00:00",5,"PP",60,112,NA
631,"0170-00012","1977-09-09 00:00:00",26,"PP",56,85,NA
633,"0170-00014","1977-09-09 00:00:00",5,"DF",102,137,NA
633,"0170-00014","1977-09-09 00:00:00",15,"DF",76,90,NA
1332,"0180-00002","1984-07-20 00:00:00",-1,"SP",57,111,NA
1332,"0180-00002","1984-07-20 00:00:00",-2,"WF",64,111,NA
1332,"0180-00002","1984-07-20 00:00:00",-3,"SP",62,110,NA
1333,"0180-00004","1984-07-20 00:00:00",3,"SP",51,125,NA
1333,"0180-00004","1984-07-20 00:00:00",20,"PP",67,129,NA
1333,"0180-00004","1984-07-20 00:00:00",26,"PP",48,150,NA
1334,"0180-00006","1984-07-23 00:00:00",1,"PP",75,129,NA
1334,"0180-00006","1984-07-23 00:00:00",-1,"SP",79,143,NA
1334,"0180-00006","1984-07-23 00:00:00",-2,"PP",107,140,NA
1335,"0180-00008","1984-07-23 00:00:00",2,"WF",72,119,NA
1335,"0180-00008","1984-07-23 00:00:00",10,"WF",56,103,NA
1336,"0180-00010","1984-07-23 00:00:00",7,"SP",67,117,NA
1336,"0180-00010","1984-07-23 00:00:00",13,"PP",58,106,NA
1336,"0180-00010","1984-07-23 00:00:00",-1,"PP",68,140,NA
1337,"0180-00013","1984-07-25 00:00:00",-1,"PP",67,134,NA
1337,"0180-00013","1984-07-25 00:00:00",-2,"PP",79,129,NA
2128,"0180-00013","1994-07-18 00:00:00",5,"DF",85,127,NA
1338,"0180-00018","1984-07-24 00:00:00",-1,"PP",89,144,NA
1338,"0180-00018","1984-07-24 00:00:00",-2,"PP",93,140,NA
1339,"0180-00020","1984-07-26 00:00:00",1,"PP",58,100,NA
1339,"0180-00020","1984-07-26 00:00:00",-1,"SP",62,125,NA
1339,"0180-00020","1984-07-26 00:00:00",-2,"PP",65,127,NA
1340,"0180-00022","1984-07-25 00:00:00",-1,"PP",63,119,NA
1340,"0180-00022","1984-07-25 00:00:00",-2,"PP",70,110,NA
1340,"0180-00022","1984-07-25 00:00:00",-3,"WF",48,114,NA
1341,"0180-00023","1984-07-25 00:00:00",1,"SP",57,148,NA
1341,"0180-00023","1984-07-25 00:00:00",-1,"PP",68,135,NA
1341,"0180-00023","1984-07-25 00:00:00",-2,"SP",60,99,NA
1342,"0180-00024","1984-07-26 00:00:00",14,"SP",60,124,NA
1342,"0180-00024","1984-07-26 00:00:00",22,"PP",55,105,NA
1342,"0180-00024","1984-07-26 00:00:00",-1,"SP",78,153,NA
1343,"0190-00001","1984-07-10 00:00:00",99,"DF",70,119,NA
1345,"0190-00005","1984-07-10 00:00:00",36,"DF",51,122,NA
1345,"0190-00005","1984-07-10 00:00:00",-1,"WF",51,141,NA
1345,"0190-00005","1984-07-10 00:00:00",-2,"WF",56,132,NA
1346,"0190-00007","1984-07-11 00:00:00",26,"PP",46,111,NA
1346,"0190-00007","1984-07-11 00:00:00",30,"PP",53,130,NA
1346,"0190-00007","1984-07-11 00:00:00",-1,"PP",64,123,NA
1824,"0190-00010","1989-07-17 00:00:00",31,"DF",24,33,NA
1824,"0190-00010","1989-07-17 00:00:00",32,"DF",24,33,NA
1348,"0190-00012","1984-07-06 00:00:00",1,"PP",50,113,NA
1348,"0190-00012","1984-07-06 00:00:00",2,"PP",55,116,NA
1348,"0190-00012","1984-07-06 00:00:00",-1,"PP",53,119,NA
1349,"0190-00014","1984-07-16 00:00:00",31,"PP",54,110,NA
1349,"0190-00014","1984-07-16 00:00:00",-1,"PP",71,140,NA
1349,"0190-00014","1984-07-16 00:00:00",-2,"PP",61,118,NA
1351,"0190-00018","1984-07-06 00:00:00",1,"PP",56,118,NA
1351,"0190-00018","1984-07-06 00:00:00",3,"PP",55,129,NA
1351,"0190-00018","1984-07-06 00:00:00",-1,"PP",57,126,NA
1352,"0190-00020","1984-07-06 00:00:00",5,"PP",60,127,NA
1352,"0190-00020","1984-07-06 00:00:00",-1,"PP",55,112,NA
1352,"0190-00020","1984-07-06 00:00:00",-2,"PP",46,102,NA
1353,"0190-00022","1984-07-13 00:00:00",-1,"DF",54,107,NA
1353,"0190-00022","1984-07-13 00:00:00",-2,"DF",61,107,NA
1353,"0190-00022","1984-07-13 00:00:00",-3,"DF",47,95,NA
1354,"0190-00023","1984-07-12 00:00:00",49,"DF",49,104,NA
1354,"0190-00023","1984-07-12 00:00:00",-1,"DF",48,101,NA
1354,"0190-00023","1984-07-12 00:00:00",-2,"DF",51,109,NA
1355,"0190-00024","1984-07-12 00:00:00",1,"WF",48,112,NA
1355,"0190-00024","1984-07-12 00:00:00",21,"DF",40,101,NA
1355,"0190-00024","1984-07-12 00:00:00",-1,"PP",57,121,NA
1356,"0190-00025","1984-07-17 00:00:00",28,"WF",63,103,NA
1356,"0190-00025","1984-07-17 00:00:00",47,"WF",47,94,NA
1356,"0190-00025","1984-07-17 00:00:00",-1,"WF",51,119,NA
1357,"0190-00026","1984-07-17 00:00:00",-1,"SP",40,85,NA
1357,"0190-00026","1984-07-17 00:00:00",-2,"PP",58,115,NA
1358,"0190-00027","1984-07-16 00:00:00",-1,"SP",52,93,NA
777,"0200-00002","1978-08-17 00:00:00",4,"DF",39,87,NA
777,"0200-00002","1978-08-17 00:00:00",7,"WF",95,176,NA
780,"0200-00005","1978-08-18 00:00:00",16,"WF",58,91,NA
781,"0200-00006","1978-08-18 00:00:00",1,"WF",43,67,NA
781,"0200-00006","1978-08-18 00:00:00",2,"WF",35,59,NA
881,"0210-00002","1980-06-25 00:00:00",-1,"WF",50,132,NA
881,"0210-00002","1980-06-25 00:00:00",-2,"SP",65,121,NA
882,"0210-00003","1980-06-27 00:00:00",20,"PP",64,118,NA
882,"0210-00003","1980-06-27 00:00:00",-1,"WF",46,114,NA
882,"0210-00003","1980-06-27 00:00:00",-2,"DF",58,102,NA
1521,"0210-00003","1985-10-18 00:00:00",1,"DF",52,87,NA
1521,"0210-00003","1985-10-18 00:00:00",5,"IC",55,69,NA
1521,"0210-00003","1985-10-18 00:00:00",20,"PP",62,116,NA
883,"0210-00004","1980-06-26 00:00:00",8,"SP",68,154,NA
883,"0210-00004","1980-06-26 00:00:00",-1,"SP",49,89,NA
883,"0210-00004","1980-06-26 00:00:00",-2,"SP",56,113,NA
1522,"0210-00004","1985-10-18 00:00:00",8,"SP",61,125,NA
1522,"0210-00004","1985-10-18 00:00:00",11,"DF",60,76,NA
884,"0210-00006","1980-06-25 00:00:00",-1,"SP",94,146,NA
884,"0210-00006","1980-06-25 00:00:00",-2,"PP",81,132,NA
884,"0210-00006","1980-06-25 00:00:00",-3,"WF",55,124,NA
1523,"0210-00006","1985-10-17 00:00:00",16,"WF",62,119,NA
1523,"0210-00006","1985-10-17 00:00:00",20,"DF",58,128,NA
1523,"0210-00006","1985-10-17 00:00:00",23,"IC",80,101,NA
885,"0210-00007","1980-06-25 00:00:00",-1,"WF",35,105,NA
885,"0210-00007","1980-06-25 00:00:00",-2,"WF",51,98,NA
885,"0210-00007","1980-06-25 00:00:00",-3,"DF",107,162,NA
1524,"0210-00007","1985-10-17 00:00:00",8,"DF",46,102,NA
886,"0211-00001","1980-06-23 00:00:00",15,"WF",79,156,NA
886,"0211-00001","1980-06-23 00:00:00",-1,"SP",93,156,NA
886,"0211-00001","1980-06-23 00:00:00",-2,"WF",81,154,NA
886,"0211-00001","1980-06-23 00:00:00",-3,"PP",70,158,NA
1525,"0211-00001","1985-10-17 00:00:00",15,"WF",80,148,NA
887,"0211-00005","1980-06-24 00:00:00",7,"WF",65,124,NA
507,"0220-00001","1976-07-29 00:00:00",6,"PP",38,109,NA
507,"0220-00001","1976-07-29 00:00:00",33,"PP",46,107,NA
1048,"0220-00001","1982-08-02 00:00:00",15,"DF",58,108,NA
508,"0220-00002","1976-07-27 00:00:00",6,"DF",48,111,NA
508,"0220-00002","1976-07-27 00:00:00",9,"WF",48,90,NA
1049,"0220-00002","1982-08-02 00:00:00",25,"DF",52,104,NA
509,"0220-00003","1976-07-26 00:00:00",9,"DF",64,100,NA
1050,"0220-00003","1982-08-03 00:00:00",-1,"DF",67,108,NA
1050,"0220-00003","1982-08-03 00:00:00",-2,"PP",58,110,NA
510,"0220-00004","1976-07-26 00:00:00",14,"PP",62,116,NA
1051,"0220-00004","1982-08-03 00:00:00",9,"PP",51,103,NA
511,"0220-00005","1976-08-03 00:00:00",16,"SP",50,116,NA
1052,"0220-00005","1982-08-03 00:00:00",11,"PP",61,102,NA
512,"0220-00006","1976-08-03 00:00:00",9,"PP",55,115,NA
512,"0220-00006","1976-08-03 00:00:00",19,"PP",70,138,NA
1053,"0220-00006","1982-08-04 00:00:00",2,"DF",64,95,NA
513,"0220-00007","1976-08-02 00:00:00",10,"PP",53,109,NA
513,"0220-00007","1976-08-02 00:00:00",11,"WF",46,113,NA
1054,"0220-00007","1982-08-02 00:00:00",-1,"PP",49,96,NA
514,"0220-00008","1976-08-02 00:00:00",12,"PP",53,110,NA
514,"0220-00008","1976-08-02 00:00:00",17,"PP",56,100,NA
1055,"0220-00008","1982-08-01 00:00:00",-1,"BO",52,85,NA
515,"0220-00009","1976-08-04 00:00:00",24,"DF",59,110,NA
515,"0220-00009","1976-08-04 00:00:00",27,"PP",49,112,NA
1056,"0220-00009","1982-08-02 00:00:00",-1,"DF",55,100,NA
516,"0220-00010","1976-08-04 00:00:00",20,"SP",44,115,NA
1057,"0220-00010","1982-08-03 00:00:00",4,"WF",52,126,NA
517,"0220-00011","1976-08-03 00:00:00",7,"WF",46,90,NA
517,"0220-00011","1976-08-03 00:00:00",16,"DF",64,104,NA
518,"0220-00012","1976-08-05 00:00:00",6,"WF",40,111,NA
518,"0220-00012","1976-08-05 00:00:00",8,"WF",40,97,NA
519,"0220-00013","1976-08-05 00:00:00",15,"PP",51,97,NA
519,"0220-00013","1976-08-05 00:00:00",17,"IC",39,70,NA
1060,"0220-00013","1982-08-04 00:00:00",-1,"WF",28,63,NA
2148,"0220-00013","1994-09-16 00:00:00",8,"IC",68,92,NA
520,"0220-00014","1976-08-06 00:00:00",7,"WF",46,68,NA
520,"0220-00014","1976-08-06 00:00:00",11,"DF",45,82,NA
1061,"0220-00014","1982-08-04 00:00:00",18,"WF",41,80,NA
2149,"0220-00014","1994-09-16 00:00:00",17,"IC",91,107,NA
521,"0220-00015","1976-08-09 00:00:00",3,"WF",49,95,NA
1062,"0220-00015","1982-08-04 00:00:00",-1,"PP",60,120,NA
522,"0220-00016","1976-08-09 00:00:00",21,"PP",48,83,NA
522,"0220-00016","1976-08-09 00:00:00",22,"PP",54,105,NA
1063,"0220-00016","1982-08-04 00:00:00",16,"PP",51,122,NA
523,"0220-00017","1976-08-09 00:00:00",4,"WF",50,83,NA
1064,"0220-00017","1982-08-05 00:00:00",-1,"PP",68,103,NA
524,"0220-00018","1976-08-10 00:00:00",9,"PP",48,80,NA
524,"0220-00018","1976-08-10 00:00:00",10,"PP",37,74,NA
525,"0220-00019","1976-08-10 00:00:00",7,"PP",51,105,NA
525,"0220-00019","1976-08-10 00:00:00",44,"PP",50,105,NA
1066,"0220-00019","1982-08-05 00:00:00",31,"DF",50,90,NA
2496,"0220-00020","1982-08-05 00:00:00",18,"WF",53,88,NA
2496,"0220-00020","1982-08-05 00:00:00",27,"WF",49,68,NA
2496,"0220-00020","1982-08-05 00:00:00",-1,"PP",48,86,NA
1241,"0230-00001","1983-08-22 00:00:00",-1,"DF",43,82,NA
1241,"0230-00001","1983-08-22 00:00:00",-2,"PP",50,80,NA
1242,"0230-00003","1983-08-21 00:00:00",2,"WF",42,98,NA
1242,"0230-00003","1983-08-21 00:00:00",3,"WF",33,95,NA
1242,"0230-00003","1983-08-21 00:00:00",32,"SP",42,99,NA
1243,"0230-00005","1983-08-21 00:00:00",6,"SP",62,112,NA
1243,"0230-00005","1983-08-21 00:00:00",21,"DF",55,110,NA
1243,"0230-00005","1983-08-21 00:00:00",-1,"SP",67,127,NA
1244,"0230-00012","1983-08-18 00:00:00",4,"PP",45,91,NA
1244,"0230-00012","1983-08-18 00:00:00",12,"PP",49,108,NA
1244,"0230-00012","1983-08-18 00:00:00",-1,"WF",50,86,NA
1245,"0230-00014","1983-08-18 00:00:00",1,"WF",30,66,NA
1245,"0230-00014","1983-08-18 00:00:00",3,"WF",43,70,NA
1245,"0230-00014","1983-08-18 00:00:00",-1,"DF",37,86,NA
1783,"0230-00014","1988-08-01 00:00:00",17,"WF",17,29,NA
2160,"0230-00014","1994-06-10 00:00:00",-2,"IC",48,64,NA
1246,"0230-00015","1983-08-23 00:00:00",18,"WF",41,106,NA
1246,"0230-00015","1983-08-23 00:00:00",-1,"DF",48,113,NA
1246,"0230-00015","1983-08-23 00:00:00",-2,"WF",49,112,NA
1247,"0230-00016","1983-08-22 00:00:00",10,"SP",60,113,NA
1247,"0230-00016","1983-08-22 00:00:00",20,"WF",54,106,NA
1247,"0230-00016","1983-08-22 00:00:00",32,"DF",44,110,NA
1248,"0230-00024","1983-07-02 00:00:00",24,"PP",62,124,NA
1248,"0230-00024","1983-07-02 00:00:00",-1,"PP",58,121,NA
1248,"0230-00024","1983-07-02 00:00:00",-2,"PP",54,101,NA
1786,"0230-00024","1988-07-28 00:00:00",100,"WF",58,101,NA
1249,"0230-00025","1983-07-03 00:00:00",8,"WF",62,101,NA
1249,"0230-00025","1983-07-03 00:00:00",-1,"PP",58,119,NA
1249,"0230-00025","1983-07-03 00:00:00",-2,"WF",51,116,NA
1250,"0230-00026","1983-07-04 00:00:00",-1,"PP",63,126,NA
1250,"0230-00026","1983-07-04 00:00:00",-2,"SP",47,104,NA
1250,"0230-00026","1983-07-04 00:00:00",-3,"PP",60,126,NA
2165,"0230-00026","1994-06-09 00:00:00",24,"DF",62,113,NA
1251,"0230-00027","1983-07-02 00:00:00",1,"WF",58,100,NA
1251,"0230-00027","1983-07-02 00:00:00",6,"DF",50,107,NA
1251,"0230-00027","1983-07-02 00:00:00",-1,"PP",61,104,NA
1252,"0230-00028","1983-07-02 00:00:00",2,"PP",52,105,NA
1252,"0230-00028","1983-07-02 00:00:00",-1,"WF",52,100,NA
1252,"0230-00028","1983-07-02 00:00:00",-2,"WF",51,115,NA
1789,"0230-00028","1988-08-01 00:00:00",15,"WF",14,31,NA
1253,"0230-00029","1983-08-23 00:00:00",4,"SP",52,95,NA
1253,"0230-00029","1983-08-23 00:00:00",-1,"WF",61,98,NA
888,"0240-00001","1980-07-24 00:00:00",-1,"SP",52,99,NA
888,"0240-00001","1980-07-24 00:00:00",-2,"WF",61,91,NA
888,"0240-00001","1980-07-24 00:00:00",-3,"SP",63,88,NA
889,"0240-00003","1980-07-24 00:00:00",-1,"PP",51,96,NA
889,"0240-00003","1980-07-24 00:00:00",-2,"PP",69,110,NA
889,"0240-00003","1980-07-24 00:00:00",-3,"PP",49,98,NA
1528,"0240-00003","1985-10-28 00:00:00",3,"WF",52,108,NA
890,"0240-00005","1980-07-25 00:00:00",-3,"PP",59,93,NA
891,"0240-00007","1980-07-28 00:00:00",8,"PP",64,89,NA
891,"0240-00007","1980-07-28 00:00:00",-1,"PP",60,81,NA
891,"0240-00007","1980-07-28 00:00:00",-2,"PP",47,77,NA
891,"0240-00007","1980-07-28 00:00:00",-3,"PP",65,81,NA
1530,"0240-00007","1985-10-30 00:00:00",8,"PP",66,108,NA
1530,"0240-00007","1985-10-30 00:00:00",22,"IC",75,91,NA
892,"0240-00009","1980-07-21 00:00:00",12,"DF",86,100,NA
892,"0240-00009","1980-07-21 00:00:00",-2,"SP",60,82,NA
1531,"0240-00009","1985-10-31 00:00:00",4,"WF",53,103,NA
1531,"0240-00009","1985-10-31 00:00:00",21,"PP",15,24,NA
893,"0270-00032","1980-07-23 00:00:00",-1,"WF",88,113,NA
893,"0270-00032","1980-07-23 00:00:00",-2,"PP",67,93,NA
893,"0270-00032","1980-07-23 00:00:00",-3,"PP",53,81,NA
894,"0240-00022","1980-07-22 00:00:00",-1,"PP",55,82,NA
894,"0240-00022","1980-07-22 00:00:00",-2,"PP",59,82,NA
894,"0240-00022","1980-07-22 00:00:00",-3,"PP",59,75,NA
894,"0240-00022","1980-07-22 00:00:00",-4,"PP",63,93,NA
895,"0240-00023","1980-07-22 00:00:00",-3,"PP",68,80,NA
895,"0240-00023","1980-07-22 00:00:00",-4,"SP",53,97,NA
895,"0240-00023","1980-07-22 00:00:00",-5,"PP",68,90,NA
1534,"0240-00023","1985-10-30 00:00:00",22,"PP",57,83,NA
896,"0240-00024","1980-07-23 00:00:00",-99,"BO",10,23,NA
896,"0240-00024","1980-07-23 00:00:00",-1,"PP",109,123,NA
896,"0240-00024","1980-07-23 00:00:00",-3,"WF",43,82,NA
1535,"0240-00024","1985-10-29 00:00:00",6,"DF",52,81,NA
897,"0240-00025","1980-07-24 00:00:00",13,"WF",54,111,NA
897,"0240-00025","1980-07-24 00:00:00",-4,"SP",67,123,NA
897,"0240-00025","1980-07-24 00:00:00",-5,"WF",52,122,NA
897,"0240-00025","1980-07-24 00:00:00",-6,"PP",61,138,NA
1536,"0240-00025","1985-10-29 00:00:00",7,"DF",59,122,NA
1536,"0240-00025","1985-10-29 00:00:00",14,"WF",64,120,NA
898,"0240-00026","1980-07-25 00:00:00",18,"SP",68,102,NA
898,"0240-00026","1980-07-25 00:00:00",-99,"WF",100,139,NA
898,"0240-00026","1980-07-25 00:00:00",-1,"PP",65,101,NA
898,"0240-00026","1980-07-25 00:00:00",-2,"PP",68,98,NA
898,"0240-00026","1980-07-25 00:00:00",-3,"PP",58,87,NA
899,"0240-00027","1980-07-28 00:00:00",1,"PP",62,79,NA
899,"0240-00027","1980-07-28 00:00:00",23,"PP",59,87,NA
899,"0240-00027","1980-07-28 00:00:00",-1,"SP",54,96,NA
900,"0240-00028","1980-07-29 00:00:00",14,"WF",59,103,NA
900,"0240-00028","1980-07-29 00:00:00",-1,"SP",56,92,NA
900,"0240-00028","1980-07-29 00:00:00",-2,"WF",46,88,NA
1539,"0240-00028","1985-10-31 00:00:00",12,"DF",58,108,NA
1539,"0240-00028","1985-10-31 00:00:00",22,"WF",23,30,NA
901,"0250-00100","1980-10-15 00:00:00",16,"PP",69,136,NA
901,"0250-00100","1980-10-15 00:00:00",31,"PP",70,118,NA
901,"0250-00100","1980-10-15 00:00:00",32,"PP",73,126,NA
901,"0250-00100","1980-10-15 00:00:00",37,"SP",81,130,NA
1360,"0260-00002","1984-06-05 00:00:00",14,"SP",63,115,NA
1360,"0260-00002","1984-06-05 00:00:00",-1,"PP",68,116,NA
1360,"0260-00002","1984-06-05 00:00:00",-2,"SP",60,125,NA
1361,"0260-00004","1984-06-07 00:00:00",-1,"SP",60,139,NA
1361,"0260-00004","1984-06-07 00:00:00",-2,"PP",70,136,NA
1361,"0260-00004","1984-06-07 00:00:00",-3,"PP",61,118,NA
1362,"0260-00006","1984-06-05 00:00:00",-1,"DF",84,109,NA
1362,"0260-00006","1984-06-05 00:00:00",-2,"DF",82,106,NA
1363,"0260-00008","1984-06-05 00:00:00",1,"WF",77,139,NA
1363,"0260-00008","1984-06-05 00:00:00",-1,"WF",72,128,NA
1363,"0260-00008","1984-06-05 00:00:00",-2,"WF",79,140,NA
1364,"0260-00010","1984-06-12 00:00:00",-1,"WF",58,133,NA
1364,"0260-00010","1984-06-12 00:00:00",-2,"WF",62,122,NA
1364,"0260-00010","1984-06-12 00:00:00",-3,"WF",72,121,NA
1365,"0260-00021","1984-06-07 00:00:00",-1,"SP",80,136,NA
1365,"0260-00021","1984-06-07 00:00:00",-2,"SP",70,117,NA
1365,"0260-00021","1984-06-07 00:00:00",-3,"PP",64,136,NA
1366,"0260-00022","1984-06-08 00:00:00",-1,"SP",73,118,NA
1366,"0260-00022","1984-06-08 00:00:00",-2,"SP",60,117,NA
1366,"0260-00022","1984-06-08 00:00:00",-3,"PP",61,129,NA
1367,"0260-00023","1984-06-07 00:00:00",45,"WF",63,105,NA
1367,"0260-00023","1984-06-07 00:00:00",-1,"WF",53,100,NA
1367,"0260-00023","1984-06-07 00:00:00",-2,"SP",66,125,NA
1368,"0270-00031","1984-06-12 00:00:00",-1,"WF",65,117,NA
1368,"0270-00031","1984-06-12 00:00:00",-2,"DF",60,131,NA
1368,"0270-00031","1984-06-12 00:00:00",-3,"SP",65,160,NA
1067,"0270-00001","1982-11-08 00:00:00",10,"PP",63,98,NA
1068,"0270-00003","1982-08-11 00:00:00",12,"PP",61,91,NA
1068,"0270-00003","1982-08-11 00:00:00",15,"SP",40,85,NA
1068,"0270-00003","1982-08-11 00:00:00",17,"DF",47,84,NA
1069,"0270-00005","1982-08-09 00:00:00",46,"WF",57,74,NA
1070,"0270-00008","1982-08-06 00:00:00",-1,"DF",74,99,NA
1070,"0270-00008","1982-08-06 00:00:00",-2,"WF",60,87,NA
1070,"0270-00008","1982-08-06 00:00:00",-3,"WF",56,97,NA
1071,"0270-00010","1982-08-12 00:00:00",9,"SP",57,125,NA
1071,"0270-00010","1982-08-12 00:00:00",-1,"DF",69,127,NA
1071,"0270-00010","1982-08-12 00:00:00",-2,"SP",66,132,NA
1072,"0270-00013","1982-08-13 00:00:00",22,"PP",75,150,NA
1072,"0270-00013","1982-08-13 00:00:00",-1,"SP",74,127,NA
1072,"0270-00013","1982-08-13 00:00:00",-2,"SP",72,150,NA
1073,"0270-00015","1982-08-16 00:00:00",3,"PP",66,125,NA
1074,"0270-00017","1982-08-16 00:00:00",22,"DF",79,100,NA
1074,"0270-00017","1982-08-16 00:00:00",23,"PP",73,119,NA
1075,"0270-00019","1982-08-17 00:00:00",1,"DF",78,150,NA
1075,"0270-00019","1982-08-17 00:00:00",-1,"DF",76,145,NA
1075,"0270-00019","1982-08-17 00:00:00",-2,"WF",90,136,NA
1077,"0270-00022","1982-08-12 00:00:00",-1,"SP",59,109,NA
1078,"0270-00023","1982-08-13 00:00:00",24,"SP",57,98,NA
1078,"0270-00023","1982-08-13 00:00:00",31,"WF",50,104,NA
1079,"0270-00024","1982-08-16 00:00:00",30,"PP",80,115,NA
1079,"0270-00024","1982-08-16 00:00:00",32,"WF",66,125,NA
1079,"0270-00024","1982-08-16 00:00:00",-1,"PP",74,128,NA
1082,"0270-00027","1982-08-18 00:00:00",10,"SP",60,138,NA
1083,"0270-00028","1982-08-19 00:00:00",-1,"PP",81,135,NA
1083,"0270-00028","1982-08-19 00:00:00",-2,"PP",69,125,NA
1084,"0270-00029","1982-08-19 00:00:00",3,"WF",73,119,NA
1084,"0270-00029","1982-08-19 00:00:00",14,"DF",65,107,NA
1084,"0270-00029","1982-08-19 00:00:00",17,"WF",73,113,NA
1085,"0270-00030","1982-08-19 00:00:00",6,"DF",52,98,NA
1085,"0270-00030","1982-08-19 00:00:00",-1,"WF",54,108,NA
1085,"0270-00030","1982-08-19 00:00:00",-2,"WF",55,120,NA
634,"0280-00001","1977-09-07 00:00:00",9,"WF",91,115,NA
634,"0280-00001","1977-09-07 00:00:00",16,"WF",114,133,NA
635,"0280-00002","1977-09-07 00:00:00",5,"WF",74,104,NA
635,"0280-00002","1977-09-07 00:00:00",10,"WF",84,128,NA
636,"0280-00003","1977-09-08 00:00:00",6,"WF",57,114,NA
636,"0280-00003","1977-09-08 00:00:00",8,"WF",68,123,NA
638,"0280-00005","1977-09-08 00:00:00",7,"WF",65,113,NA
639,"0280-00006","1977-09-08 00:00:00",5,"WF",74,112,NA
640,"0280-00007","1977-09-08 00:00:00",2,"DF",68,114,NA
641,"0250-00008","1977-09-09 00:00:00",3,"WF",102,136,NA
641,"0250-00008","1977-09-09 00:00:00",19,"DF",64,135,NA
642,"0280-00009","1977-09-09 00:00:00",4,"WF",62,108,NA
642,"0280-00009","1977-09-09 00:00:00",5,"SP",61,109,NA
642,"0280-00009","1977-09-09 00:00:00",9,"WF",61,129,NA
643,"0280-00010","1977-09-09 00:00:00",2,"WF",56,70,NA
643,"0280-00010","1977-09-09 00:00:00",10,"WF",63,105,NA
643,"0280-00010","1977-09-09 00:00:00",26,"WF",54,106,NA
644,"0280-00011","1977-09-09 00:00:00",2,"WF",53,104,NA
644,"0280-00011","1977-09-09 00:00:00",5,"SP",58,116,NA
644,"0280-00011","1977-09-09 00:00:00",14,"SP",51,128,NA
645,"0280-00012","1977-09-13 00:00:00",13,"SP",66,98,NA
645,"0280-00012","1977-09-13 00:00:00",15,"SP",65,106,NA
645,"0280-00012","1977-09-13 00:00:00",20,"DF",56,83,NA
646,"0280-00013","1977-09-13 00:00:00",2,"DF",63,108,NA
646,"0280-00013","1977-09-13 00:00:00",12,"SP",41,63,NA
646,"0280-00013","1977-09-13 00:00:00",37,"DF",53,92,NA
902,"0292-00001","1980-08-12 00:00:00",40,"PP",56,111,NA
902,"0292-00001","1980-08-12 00:00:00",-1,"PP",62,130,NA
902,"0292-00001","1980-08-12 00:00:00",-2,"PP",64,115,NA
903,"0292-00010","1980-08-15 00:00:00",30,"WF",44,82,NA
903,"0292-00010","1980-08-15 00:00:00",-1,"PP",56,98,NA
903,"0292-00010","1980-08-15 00:00:00",-2,"PP",57,96,NA
