"InvID","PlotID","Invdate","Azimuth","Decay Factor","Size"
4504,"0630-00001","1978-08-14 00:00:00",0,"X",8
4506,"0630-00003","1978-08-15 00:00:00",90,"X",4
4506,"0630-00003","1978-08-15 00:00:00",90,"R",8
4506,"0630-00003","1978-08-15 00:00:00",90,"X",9
4506,"0630-00003","1978-08-15 00:00:00",90,"R",11
4650,"0371-00010","1978-08-03 00:00:00",0,"X",4
4650,"0371-00010","1978-08-03 00:00:00",0,"X",8
4650,"0371-00010","1978-08-03 00:00:00",0,"X",4
4650,"0371-00010","1978-08-03 00:00:00",0,"X",7
4650,"0371-00010","1978-08-03 00:00:00",0,"X",14
4650,"0371-00010","1978-08-03 00:00:00",0,"R",4
4650,"0371-00010","1978-08-03 00:00:00",0,"X",5
4653,"0371-00011","1978-08-03 00:00:00",135,"X",10
4653,"0371-00011","1978-08-03 00:00:00",135,"X",4
4511,"0660-00004","1983-07-13 00:00:00",135,"X",3
4511,"0660-00004","1983-07-13 00:00:00",135,"X",3
4511,"0660-00004","1983-07-13 00:00:00",135,"X",3
4511,"0660-00004","1983-07-13 00:00:00",135,"X",3
4511,"0660-00004","1983-07-13 00:00:00",135,"X",4
4511,"0660-00004","1983-07-13 00:00:00",135,"X",4
4513,"0440-00001","1987-08-04 00:00:00",60,"R",4
4513,"0440-00001","1987-08-04 00:00:00",60,"R",4
4513,"0440-00001","1987-08-04 00:00:00",60,"R",3
4513,"0440-00001","1987-08-04 00:00:00",60,"R",4
4513,"0440-00001","1987-08-04 00:00:00",60,"R",4
4513,"0440-00001","1987-08-04 00:00:00",60,"R",4
4513,"0440-00001","1987-08-04 00:00:00",20,"X",3
4513,"0440-00001","1987-08-04 00:00:00",20,"X",25
4513,"0440-00001","1987-08-04 00:00:00",20,"R",4
4513,"0440-00001","1987-08-04 00:00:00",20,"X",4
4513,"0440-00001","1987-08-04 00:00:00",20,"X",6
4513,"0440-00001","1987-08-04 00:00:00",20,"R",5
4513,"0440-00001","1987-08-04 00:00:00",20,"X",4
4513,"0440-00001","1987-08-04 00:00:00",20,"X",4
4513,"0440-00001","1987-08-04 00:00:00",20,"X",3
4514,"0440-00002","1987-08-03 00:00:00",245,"X",3
4514,"0440-00002","1987-08-03 00:00:00",245,"X",6
4514,"0440-00002","1987-08-03 00:00:00",245,"X",3
4514,"0440-00002","1987-08-03 00:00:00",245,"R",6
4514,"0440-00002","1987-08-03 00:00:00",205,"R",3
4514,"0440-00002","1987-08-03 00:00:00",205,"R",3
4514,"0440-00002","1987-08-03 00:00:00",205,"R",3
4514,"0440-00002","1987-08-03 00:00:00",205,"R",6
4514,"0440-00002","1987-08-03 00:00:00",205,"R",3
4515,"0440-00003","1987-08-03 00:00:00",180,"R",5
4515,"0440-00003","1987-08-03 00:00:00",180,"X",7
4516,"0440-00005","1987-08-03 00:00:00",10,"R",3
4516,"0440-00005","1987-08-03 00:00:00",10,"R",5
4516,"0440-00005","1987-08-03 00:00:00",10,"R",4
4516,"0440-00005","1987-08-03 00:00:00",10,"R",7
4516,"0440-00005","1987-08-03 00:00:00",10,"R",3
4516,"0440-00005","1987-08-03 00:00:00",10,"X",3
4516,"0440-00005","1987-08-03 00:00:00",10,"X",5
4516,"0440-00005","1987-08-03 00:00:00",10,"R",7
4516,"0440-00005","1987-08-03 00:00:00",10,"R",7
4517,"0440-00006","1987-08-03 00:00:00",94,"X",6
4517,"0440-00006","1987-08-03 00:00:00",94,"R",12
4517,"0440-00006","1987-08-03 00:00:00",94,"X",4
4517,"0440-00006","1987-08-03 00:00:00",94,"X",5
4517,"0440-00006","1987-08-03 00:00:00",54,"X",8
4517,"0440-00006","1987-08-03 00:00:00",54,"R",7
4517,"0440-00006","1987-08-03 00:00:00",54,"R",4
4517,"0440-00006","1987-08-03 00:00:00",54,"R",9
4517,"0440-00006","1987-08-03 00:00:00",54,"X",10
4518,"0440-00009","1987-07-04 00:00:00",23,"R",10
4518,"0440-00009","1987-07-04 00:00:00",23,"R",4
4518,"0440-00009","1987-07-04 00:00:00",23,"R",4
4518,"0440-00009","1987-07-04 00:00:00",83,"R",3
4518,"0440-00009","1987-07-04 00:00:00",83,"S",4
4518,"0440-00009","1987-07-04 00:00:00",83,"S",3
4518,"0440-00009","1987-07-04 00:00:00",83,"R",8
4518,"0440-00009","1987-07-04 00:00:00",83,"S",3
4519,"0440-00010","1987-08-03 00:00:00",87,"R",3
4519,"0440-00010","1987-08-03 00:00:00",87,"R",3
4519,"0440-00010","1987-08-03 00:00:00",87,"R",5
4519,"0440-00010","1987-08-03 00:00:00",27,"R",4
4519,"0440-00010","1987-08-03 00:00:00",27,"R",6
4519,"0440-00010","1987-08-03 00:00:00",27,"S",3
4520,"0440-00011","1987-07-04 00:00:00",34,"S",4
4520,"0440-00011","1987-07-04 00:00:00",34,"S",4
4520,"0440-00011","1987-07-04 00:00:00",34,"S",10
4520,"0440-00011","1987-07-04 00:00:00",34,"S",11
4520,"0440-00011","1987-07-04 00:00:00",34,"S",8
4520,"0440-00011","1987-07-04 00:00:00",94,"R",23
4520,"0440-00011","1987-07-04 00:00:00",94,"S",3
4520,"0440-00011","1987-07-04 00:00:00",94,"S",8
4520,"0440-00011","1987-07-04 00:00:00",94,"S",3
4522,"0440-00013","1987-08-03 00:00:00",12,"R",8
4522,"0440-00013","1987-08-03 00:00:00",12,"X",3
4522,"0440-00013","1987-08-03 00:00:00",12,"X",3
4522,"0440-00013","1987-08-03 00:00:00",12,"X",6
4522,"0440-00013","1987-08-03 00:00:00",12,"X",4
4522,"0440-00013","1987-08-03 00:00:00",12,"X",3
4522,"0440-00013","1987-08-03 00:00:00",12,"X",3
4522,"0440-00013","1987-08-03 00:00:00",52,"X",6
4522,"0440-00013","1987-08-03 00:00:00",52,"X",7
4522,"0440-00013","1987-08-03 00:00:00",52,"X",4
4525,"0350-00001","1978-08-15 00:00:00",90,"X",30
4525,"0350-00001","1978-08-15 00:00:00",90,"R",4
4525,"0350-00001","1978-08-15 00:00:00",90,"R",3
4525,"0350-00001","1978-08-15 00:00:00",90,"X",4
4526,"0350-00002","1978-08-16 00:00:00",45,"X",13
4526,"0350-00002","1978-08-16 00:00:00",45,"R",6
4526,"0350-00002","1978-08-16 00:00:00",45,"R",4
4526,"0350-00002","1978-08-16 00:00:00",45,"X",5
4528,"0350-00007","1978-08-17 00:00:00",90,"X",6
4528,"0350-00007","1978-08-17 00:00:00",90,"X",3
4528,"0350-00007","1978-08-17 00:00:00",90,"R",37
4522,"0440-00013","1987-08-03 00:00:00",52,"X",9
4523,"0440-00014","1987-08-04 00:00:00",27,"X",6
4523,"0440-00014","1987-08-04 00:00:00",27,"R",8
4523,"0440-00014","1987-08-04 00:00:00",27,"X",30
4523,"0440-00014","1987-08-04 00:00:00",27,"X",6
4523,"0440-00014","1987-08-04 00:00:00",27,"X",4
4523,"0440-00014","1987-08-04 00:00:00",27,"R",3
4523,"0440-00014","1987-08-04 00:00:00",27,"X",20
4523,"0440-00014","1987-08-04 00:00:00",27,"X",4
4523,"0440-00014","1987-08-04 00:00:00",67,"R",8
4523,"0440-00014","1987-08-04 00:00:00",67,"R",3
4523,"0440-00014","1987-08-04 00:00:00",67,"X",5
4523,"0440-00014","1987-08-04 00:00:00",67,"X",16
4524,"0440-00012","1997-07-31 00:00:00",84,"R",4
4524,"0440-00012","1997-07-31 00:00:00",84,"R",4
4524,"0440-00012","1997-07-31 00:00:00",241,"S",6
4524,"0440-00012","1997-07-31 00:00:00",241,"R",4
4524,"0440-00012","1997-07-31 00:00:00",241,"R",3
4524,"0440-00012","1997-07-31 00:00:00",241,"S",4
4524,"0440-00012","1997-07-31 00:00:00",241,"S",3
4524,"0440-00012","1997-07-31 00:00:00",241,"S",7
4524,"0440-00012","1997-07-31 00:00:00",241,"S",8
4524,"0440-00012","1997-07-31 00:00:00",241,"S",3
4524,"0440-00012","1997-07-31 00:00:00",241,"S",3
4528,"0350-00007","1978-08-17 00:00:00",90,"X",6
4529,"0350-00008","1978-08-18 00:00:00",135,"R",10
4529,"0350-00008","1978-08-18 00:00:00",135,"X",11
4529,"0350-00008","1978-08-18 00:00:00",135,"X",4
4529,"0350-00008","1978-08-18 00:00:00",135,"R",4
4529,"0350-00008","1978-08-18 00:00:00",135,"R",5
4529,"0350-00008","1978-08-18 00:00:00",135,"R",6
4529,"0350-00008","1978-08-18 00:00:00",135,"R",4
4530,"0320-00005","1978-08-14 00:00:00",0,"X",3
4530,"0320-00005","1978-08-14 00:00:00",0,"X",4
4530,"0320-00005","1978-08-14 00:00:00",0,"X",6
4530,"0320-00005","1978-08-14 00:00:00",0,"X",14
4535,"0080-00013","2002-07-15 00:00:00",224,"A",7
4535,"0080-00013","2002-07-15 00:00:00",224,"B",4
4535,"0080-00013","2002-07-15 00:00:00",224,"B",9
4536,"0080-00014","2002-07-11 00:00:00",203,"E",6
4536,"0080-00014","2002-07-11 00:00:00",203,"B",5
4536,"0080-00014","2002-07-11 00:00:00",263,"A",4
4537,"0080-00015","2002-07-12 00:00:00",58,"A",3
4537,"0080-00015","2002-07-12 00:00:00",358,"B",3
4538,"1090-00001","2003-08-06 00:00:00",333,"E",4
4540,"1090-00003","2003-08-06 00:00:00",153,"E",15
4540,"1090-00003","2003-08-06 00:00:00",153,"E",6
4540,"1090-00003","2003-08-06 00:00:00",213,"C",4
4540,"1090-00003","2003-08-06 00:00:00",213,"D",4
4540,"1090-00003","2003-08-06 00:00:00",213,"B",3
4541,"1090-00004","2000-06-03 00:00:00",202,"C",6
4541,"1090-00004","2000-06-03 00:00:00",202,"E",7
4541,"1090-00004","2000-06-03 00:00:00",202,"D",3
4541,"1090-00004","2000-06-03 00:00:00",262,"D",3
4542,"1090-00005","2000-06-03 00:00:00",340,"D",6
4542,"1090-00005","2000-06-03 00:00:00",40,"D",6
4543,"1090-00006","2003-08-07 00:00:00",180,"C",4
4543,"1090-00006","2003-08-07 00:00:00",180,"C",6
4544,"1090-00007","2003-08-07 00:00:00",276,"D",3
4544,"1090-00007","2003-08-07 00:00:00",276,"D",3
4544,"1090-00007","2003-08-07 00:00:00",216,"C",4
4544,"1090-00007","2003-08-07 00:00:00",216,"D",4
4544,"1090-00007","2003-08-07 00:00:00",216,"E",9
4551,"0020-00005","2003-07-24 00:00:00",199,"C",8
4551,"0020-00005","2003-07-24 00:00:00",199,"A",3
4551,"0020-00005","2003-07-24 00:00:00",199,"B",5
4551,"0020-00005","2003-07-24 00:00:00",199,"B",4
4551,"0020-00005","2003-07-24 00:00:00",199,"C",6
4551,"0020-00005","2003-07-24 00:00:00",199,"C",9
4551,"0020-00005","2003-07-24 00:00:00",199,"D",10
4551,"0020-00005","2003-07-24 00:00:00",149,"B",4
4551,"0020-00005","2003-07-24 00:00:00",149,"B",4
4551,"0020-00005","2003-07-24 00:00:00",149,"D",4
4551,"0020-00005","2003-07-24 00:00:00",149,"E",5
4551,"0020-00005","2003-07-24 00:00:00",149,"C",4
4551,"0020-00005","2003-07-24 00:00:00",149,"C",4
4551,"0020-00005","2003-07-24 00:00:00",149,"D",4
4553,"0020-00003","2003-07-28 00:00:00",85,"B",7
4553,"0020-00003","2003-07-28 00:00:00",85,"C",7
4553,"0020-00003","2003-07-28 00:00:00",85,"E",6
4553,"0020-00003","2003-07-28 00:00:00",145,"E",7
4553,"0020-00003","2003-07-28 00:00:00",145,"E",5
4553,"0020-00003","2003-07-28 00:00:00",145,"E",5
4553,"0020-00003","2003-07-28 00:00:00",145,"D",6
4554,"0020-00002","2003-07-28 00:00:00",77,"C",5
4554,"0020-00002","2003-07-28 00:00:00",77,"D",5
4554,"0020-00002","2003-07-28 00:00:00",77,"D",35
4554,"0020-00002","2003-07-28 00:00:00",77,"C",6
4554,"0020-00002","2003-07-28 00:00:00",77,"E",35
4554,"0020-00002","2003-07-28 00:00:00",77,"D",6
4554,"0020-00002","2003-07-28 00:00:00",77,"D",14
4554,"0020-00002","2003-07-28 00:00:00",77,"B",9
4558,"0020-00006","2003-07-23 00:00:00",176,"D",3
4759,"0020-00001","2003-07-28 00:00:00",280,"D",13
4551,"0020-00005","2003-07-24 00:00:00",149,"D",4
4551,"0020-00005","2003-07-24 00:00:00",149,"D",4
4552,"0020-00004","2003-07-24 00:00:00",123,"E",5
4559,"0020-00007","2003-07-24 00:00:00",90,"A",11
4559,"0020-00007","2003-07-24 00:00:00",90,"A",5
4559,"0020-00007","2003-07-24 00:00:00",90,"B",4
4559,"0020-00007","2003-07-24 00:00:00",90,"A",4
4559,"0020-00007","2003-07-24 00:00:00",90,"A",4
4559,"0020-00007","2003-07-24 00:00:00",150,"A",12
4559,"0020-00007","2003-07-24 00:00:00",150,"A",4
4559,"0020-00007","2003-07-24 00:00:00",150,"A",5
4560,"0020-00008","2003-07-28 00:00:00",166,"C",3
4560,"0020-00008","2003-07-28 00:00:00",106,"B",3
4560,"0020-00008","2003-07-28 00:00:00",106,"D",5
4560,"0020-00008","2003-07-28 00:00:00",106,"C",4
4560,"0020-00008","2003-07-28 00:00:00",106,"D",3
4560,"0020-00008","2003-07-28 00:00:00",106,"C",6
4560,"0020-00008","2003-07-28 00:00:00",106,"C",3
4560,"0020-00008","2003-07-28 00:00:00",106,"D",3
4560,"0020-00008","2003-07-28 00:00:00",106,"D",3
4561,"0020-00009","2003-07-28 00:00:00",145,"D",4
4561,"0020-00009","2003-07-28 00:00:00",145,"D",12
4562,"0050-00002","2003-08-07 00:00:00",338,"C",3
4562,"0050-00002","2003-08-07 00:00:00",338,"D",7
4562,"0050-00002","2003-08-07 00:00:00",338,"C",4
4562,"0050-00002","2003-08-07 00:00:00",338,"D",5
4563,"0050-00006","2003-08-14 00:00:00",298,"B",5
4563,"0050-00006","2003-08-14 00:00:00",298,"C",6
4564,"0050-00008","2003-08-08 00:00:00",295,"B",7
4565,"0050-00013","2003-08-08 00:00:00",330,"D",3
4565,"0050-00013","2003-08-08 00:00:00",330,"B",3
4565,"0050-00013","2003-08-08 00:00:00",330,"B",5
4566,"0050-00015","2003-08-07 00:00:00",188,"C",5
4566,"0050-00015","2003-08-07 00:00:00",188,"C",3
4566,"0050-00015","2003-08-07 00:00:00",248,"C",6
4566,"0050-00015","2003-08-07 00:00:00",248,"D",10
4566,"0050-00015","2003-08-07 00:00:00",248,"C",4
4566,"0050-00015","2003-08-07 00:00:00",188,"C",4
4566,"0050-00015","2003-08-07 00:00:00",188,"B",5
4566,"0050-00015","2003-08-07 00:00:00",188,"C",6
4568,"0050-00019","2003-08-08 00:00:00",30,"B",5
4568,"0050-00019","2003-08-08 00:00:00",30,"B",5
4568,"0050-00019","2003-08-08 00:00:00",30,"B",5
4568,"0050-00019","2003-08-08 00:00:00",90,"C",7
4568,"0050-00019","2003-08-08 00:00:00",90,"C",3
4568,"0050-00019","2003-08-08 00:00:00",90,"B",3
4569,"0050-00021","2003-08-11 00:00:00",190,"D",6
4569,"0050-00021","2003-08-11 00:00:00",190,"C",4
4569,"0050-00021","2003-08-11 00:00:00",250,"D",7
4569,"0050-00021","2003-08-11 00:00:00",250,"D",6
4569,"0050-00021","2003-08-11 00:00:00",250,"D",14
4569,"0050-00021","2003-08-11 00:00:00",250,"E",3
4569,"0050-00021","2003-08-11 00:00:00",250,"C",3
4570,"0050-00022","2003-08-11 00:00:00",67,"D",6
4570,"0050-00022","2003-08-11 00:00:00",67,"C",4
4571,"0050-00004","2003-08-08 00:00:00",125,"E",3
4571,"0050-00004","2003-08-08 00:00:00",125,"D",3
4571,"0050-00004","2003-08-08 00:00:00",125,"D",3
4571,"0050-00004","2003-08-08 00:00:00",125,"D",5
4580,"0130-00008","2003-07-21 00:00:00",7,"B",4
4580,"0130-00008","2003-07-21 00:00:00",7,"B",3
4682,"0295-00004","2004-07-07 00:00:00",86,"B",4
4682,"0295-00004","2004-07-07 00:00:00",86,"B",7
4682,"0295-00004","2004-07-07 00:00:00",146,"C",4
4682,"0295-00004","2004-07-07 00:00:00",146,"C",5
4683,"0295-00005","2004-07-08 00:00:00",142,"C",4
4683,"0295-00005","2004-07-08 00:00:00",142,"C",3
4683,"0295-00005","2004-07-08 00:00:00",142,"D",3
4683,"0295-00005","2004-07-08 00:00:00",142,"C",4
4683,"0295-00005","2004-07-08 00:00:00",142,"C",5
4684,"0295-00006","2004-07-12 00:00:00",296,"C",7
4684,"0295-00006","2004-07-12 00:00:00",356,"B",6
4684,"0295-00006","2004-07-12 00:00:00",356,"C",13
4684,"0295-00006","2004-07-12 00:00:00",356,"D",6
4686,"0295-00008","2004-07-14 00:00:00",98,"B",5
4686,"0295-00008","2004-07-14 00:00:00",98,"B",4
4686,"0295-00008","2004-07-14 00:00:00",98,"B",5
4686,"0295-00008","2004-07-14 00:00:00",158,"B",4
4686,"0295-00008","2004-07-14 00:00:00",158,"B",7
4687,"0295-00009","2004-07-14 00:00:00",14,"C",4
4687,"0295-00009","2004-07-14 00:00:00",77,"B",7
4687,"0295-00009","2004-07-14 00:00:00",77,"B",4
4687,"0295-00009","2004-07-14 00:00:00",77,"B",5
4687,"0295-00009","2004-07-14 00:00:00",77,"B",4
4688,"0250-00001","2004-07-06 00:00:00",255,"A",3
4689,"0250-00002","2004-07-06 00:00:00",179,"C",6
4689,"0250-00002","2004-07-06 00:00:00",179,"D",9
4689,"0250-00002","2004-07-06 00:00:00",119,"A",3
4689,"0250-00002","2004-07-06 00:00:00",119,"C",11
4695,"0250-00008","2004-07-12 00:00:00",268,"C",9
4695,"0250-00008","2004-07-12 00:00:00",268,"D",11
4759,"0020-00001","2003-07-28 00:00:00",220,"D",12
4581,"0130-00027","2003-07-21 00:00:00",261,"E",5
4581,"0130-00027","2003-07-21 00:00:00",321,"E",3
4582,"0420-00001","2003-08-19 00:00:00",123,"C",3
4582,"0420-00001","2003-08-19 00:00:00",123,"E",18
4582,"0420-00001","2003-08-19 00:00:00",123,"E",5
4582,"0420-00001","2003-08-19 00:00:00",123,"E",15
4583,"0420-00003","2003-08-21 00:00:00",42,"D",5
4583,"0420-00003","2003-08-21 00:00:00",42,"E",3
4583,"0420-00003","2003-08-21 00:00:00",102,"E",8
4583,"0420-00003","2003-08-21 00:00:00",102,"E",3
4583,"0420-00003","2003-08-21 00:00:00",102,"D",6
4583,"0420-00003","2003-08-21 00:00:00",102,"D",5
4583,"0420-00003","2003-08-21 00:00:00",102,"D",5
4583,"0420-00003","2003-08-21 00:00:00",102,"D",7
4584,"0420-00008","2003-08-21 00:00:00",268,"C",6
4584,"0420-00008","2003-08-21 00:00:00",268,"C",3
4584,"0420-00008","2003-08-21 00:00:00",268,"C",3
4584,"0420-00008","2003-08-21 00:00:00",268,"E",16
4584,"0420-00008","2003-08-21 00:00:00",268,"E",3
4584,"0420-00008","2003-08-21 00:00:00",268,"E",4
4584,"0420-00008","2003-08-21 00:00:00",268,"E",6
4584,"0420-00008","2003-08-21 00:00:00",148,"E",6
4584,"0420-00008","2003-08-21 00:00:00",148,"D",5
4584,"0420-00008","2003-08-21 00:00:00",148,"D",5
4584,"0420-00008","2003-08-21 00:00:00",148,"C",4
4584,"0420-00008","2003-08-21 00:00:00",148,"D",3
4585,"0420-00027","2003-08-21 00:00:00",347,"D",10
4585,"0420-00027","2003-08-21 00:00:00",347,"E",11
4585,"0420-00027","2003-08-21 00:00:00",347,"E",8
4586,"0450-00001","2003-10-21 00:00:00",58,"D",3
4586,"0450-00001","2003-10-21 00:00:00",58,"A",3
4586,"0450-00001","2003-10-21 00:00:00",118,"A",7
4587,"0450-00002","2003-10-21 00:00:00",164,"A",3
4587,"0450-00002","2003-10-21 00:00:00",164,"A",6
4587,"0450-00002","2003-10-21 00:00:00",224,"E",14
4587,"0450-00002","2003-10-21 00:00:00",224,"C",3
4587,"0450-00002","2003-10-21 00:00:00",224,"D",6
4589,"0450-00004","2003-10-20 00:00:00",156,"C",4
4589,"0450-00004","2003-10-20 00:00:00",156,"D",7
4589,"0450-00004","2003-10-20 00:00:00",216,"A",10
4589,"0450-00004","2003-10-20 00:00:00",216,"E",6
4590,"0630-00001","2003-07-18 00:00:00",311,"E",4
4590,"0630-00001","2003-07-18 00:00:00",311,"E",3
4590,"0630-00001","2003-07-18 00:00:00",311,"E",4
4590,"0630-00001","2003-07-18 00:00:00",311,"C",3
4591,"0630-00002","2003-07-18 00:00:00",205,"E",3
4595,"1130-00002","2003-07-31 00:00:00",257,"E",4
4595,"1130-00002","2003-07-31 00:00:00",257,"E",18
4595,"1130-00002","2003-07-31 00:00:00",257,"D",3
4596,"1130-00003","2003-07-25 00:00:00",110,"A",3
4596,"1130-00003","2003-07-25 00:00:00",170,"B",9
4597,"1130-00004","2003-07-25 00:00:00",14,"C",4
4597,"1130-00004","2003-07-25 00:00:00",14,"D",10
4597,"1130-00004","2003-07-25 00:00:00",14,"D",7
4597,"1130-00004","2003-07-25 00:00:00",14,"C",5
4598,"1130-00005","2003-07-29 00:00:00",50,"D",4
4598,"1130-00005","2003-07-29 00:00:00",50,"D",5
4598,"1130-00005","2003-07-29 00:00:00",110,"D",4
4598,"1130-00005","2003-07-29 00:00:00",110,"E",12
4600,"1130-00007","2003-07-30 00:00:00",240,"B",3
4601,"1130-00008","2003-07-29 00:00:00",280,"B",3
4601,"1130-00008","2003-07-29 00:00:00",280,"D",15
4602,"1130-00009","2003-07-30 00:00:00",90,"B",3
4602,"1130-00009","2003-07-30 00:00:00",150,"B",3
4602,"1130-00009","2003-07-30 00:00:00",150,"E",20
4602,"1130-00009","2003-07-30 00:00:00",150,"D",14
4602,"1130-00009","2003-07-30 00:00:00",150,"B",12
4602,"1130-00009","2003-07-30 00:00:00",90,"B",3
4602,"1130-00009","2003-07-30 00:00:00",90,"B",3
4604,"1130-00011","2003-07-30 00:00:00",201,"D",5
4604,"1130-00011","2003-07-30 00:00:00",201,"E",17
4604,"1130-00011","2003-07-30 00:00:00",261,"E",18
4604,"1130-00011","2003-07-30 00:00:00",261,"E",3
4604,"1130-00011","2003-07-30 00:00:00",261,"D",3
4605,"1130-00012","2003-07-30 00:00:00",341,"B",4
4605,"1130-00012","2003-07-30 00:00:00",341,"E",6
4605,"1130-00012","2003-07-30 00:00:00",341,"D",5
4605,"1130-00012","2003-07-30 00:00:00",41,"E",7
4605,"1130-00012","2003-07-30 00:00:00",41,"E",4
4605,"1130-00012","2003-07-30 00:00:00",41,"D",3
4605,"1130-00012","2003-07-30 00:00:00",41,"D",6
4719,"0220-00014","2004-07-28 00:00:00",67,"C",3
4719,"0220-00014","2004-07-28 00:00:00",67,"D",5
4719,"0220-00014","2004-07-28 00:00:00",67,"E",4
4720,"0220-00015","2004-07-28 00:00:00",224,"E",5
4839,"0090-00004","2004-08-24 00:00:00",326,"B",3
4839,"0090-00004","2004-08-24 00:00:00",326,"B",4
5333,"0450-00003","2003-10-20 00:00:00",96,"D",6
5333,"0450-00003","2003-10-20 00:00:00",96,"D",3
5333,"0450-00003","2003-10-20 00:00:00",96,"B",3
5333,"0450-00003","2003-10-20 00:00:00",156,"E",4
5333,"0450-00003","2003-10-20 00:00:00",156,"D",3
5333,"0450-00003","2003-10-20 00:00:00",156,"C",4
5333,"0450-00003","2003-10-20 00:00:00",156,"D",3
5333,"0450-00003","2003-10-20 00:00:00",156,"D",3
5333,"0450-00003","2003-10-20 00:00:00",156,"B",9
5333,"0450-00003","2003-10-20 00:00:00",156,"E",5
5333,"0450-00003","2003-10-20 00:00:00",156,"E",3
4722,"0220-00017","2004-07-27 00:00:00",200,"A",4
4723,"0220-00018","2004-07-29 00:00:00",90,"E",6
4723,"0220-00018","2004-07-29 00:00:00",150,"C",5
4724,"0220-00019","2004-07-26 00:00:00",224,"B",3
4725,"0220-00020","2004-07-29 00:00:00",25,"D",5
4725,"0220-00020","2004-07-29 00:00:00",25,"D",3
4725,"0220-00020","2004-07-29 00:00:00",325,"C",3
4726,"0390-00003","2004-07-27 00:00:00",95,"B",5
4726,"0390-00003","2004-07-27 00:00:00",95,"B",4
4726,"0390-00003","2004-07-27 00:00:00",35,"E",11
4726,"0390-00003","2004-07-27 00:00:00",35,"C",4
4727,"0390-00004","2004-07-29 00:00:00",174,"B",5
4727,"0390-00004","2004-07-29 00:00:00",174,"C",16
4727,"0390-00004","2004-07-29 00:00:00",114,"B",3
4727,"0390-00004","2004-07-29 00:00:00",114,"C",16
4728,"0390-00005","2004-07-29 00:00:00",83,"C",10
4729,"0390-00006","2004-07-27 00:00:00",318,"C",3
4730,"0390-00007","2004-07-29 00:00:00",309,"D",4
4731,"0390-00008","2004-07-28 00:00:00",83,"C",3
4731,"0390-00008","2004-07-28 00:00:00",83,"C",3
4731,"0390-00008","2004-07-28 00:00:00",83,"C",3
4731,"0390-00008","2004-07-28 00:00:00",83,"D",6
4732,"0390-00009","2004-07-28 00:00:00",265,"B",6
4732,"0390-00009","2004-07-28 00:00:00",265,"C",5
4732,"0390-00009","2004-07-28 00:00:00",265,"C",4
4732,"0390-00009","2004-07-28 00:00:00",325,"D",14
4733,"0292-00006","2004-08-03 00:00:00",201,"C",12
4733,"0292-00006","2004-08-03 00:00:00",201,"C",7
4733,"0292-00006","2004-08-03 00:00:00",201,"C",6
4733,"0292-00006","2004-08-03 00:00:00",261,"C",8
4733,"0292-00006","2004-08-03 00:00:00",261,"D",12
4733,"0292-00006","2004-08-03 00:00:00",261,"D",9
4733,"0292-00006","2004-08-03 00:00:00",261,"E",5
4733,"0292-00006","2004-08-03 00:00:00",261,"D",5
4733,"0292-00006","2004-08-03 00:00:00",261,"C",4
4733,"0292-00006","2004-08-03 00:00:00",261,"D",3
4733,"0292-00006","2004-08-03 00:00:00",261,"D",11
4733,"0292-00006","2004-08-03 00:00:00",261,"C",12
4734,"0292-00007","2004-08-03 00:00:00",168,"D",4
4734,"0292-00007","2004-08-03 00:00:00",168,"D",5
4734,"0292-00007","2004-08-03 00:00:00",168,"B",8
4734,"0292-00007","2004-08-03 00:00:00",168,"C",5
4734,"0292-00007","2004-08-03 00:00:00",168,"D",4
4734,"0292-00007","2004-08-03 00:00:00",168,"C",7
4734,"0292-00007","2004-08-03 00:00:00",228,"B",4
4734,"0292-00007","2004-08-03 00:00:00",228,"E",4
4734,"0292-00007","2004-08-03 00:00:00",228,"C",8
4735,"0292-00012","2004-08-05 00:00:00",356,"B",12
4735,"0292-00012","2004-08-05 00:00:00",356,"C",5
4735,"0292-00012","2004-08-05 00:00:00",356,"D",5
4735,"0292-00012","2004-08-05 00:00:00",356,"C",5
4735,"0292-00012","2004-08-05 00:00:00",356,"C",6
4735,"0292-00012","2004-08-05 00:00:00",56,"B",6
4735,"0292-00012","2004-08-05 00:00:00",56,"D",4
4735,"0292-00012","2004-08-05 00:00:00",56,"C",6
4735,"0292-00012","2004-08-05 00:00:00",56,"E",4
4737,"0292-00015","2004-08-03 00:00:00",250,"A",3
4737,"0292-00015","2004-08-03 00:00:00",250,"D",5
4737,"0292-00015","2004-08-03 00:00:00",310,"B",5
4737,"0292-00015","2004-08-03 00:00:00",310,"B",4
4737,"0292-00015","2004-08-03 00:00:00",310,"B",4
4738,"0292-00016","2004-08-03 00:00:00",40,"A",5
4738,"0292-00016","2004-08-03 00:00:00",340,"B",5
4739,"0292-00023","2004-08-05 00:00:00",12,"A",6
4739,"0292-00023","2004-08-05 00:00:00",12,"B",4
4739,"0292-00023","2004-08-05 00:00:00",12,"E",11
4739,"0292-00023","2004-08-05 00:00:00",12,"D",4
4739,"0292-00023","2004-08-05 00:00:00",12,"E",12
4739,"0292-00023","2004-08-05 00:00:00",72,"C",3
4739,"0292-00023","2004-08-05 00:00:00",72,"E",8
4739,"0292-00023","2004-08-05 00:00:00",72,"D",5
4739,"0292-00023","2004-08-05 00:00:00",72,"B",3
4740,"0292-00025","2004-08-04 00:00:00",288,"C",5
